Index,Temp,Umid,G320,G295,G270,G245,G220,G195,G170,G145,G120,G100
6453,34.23,53.08,489952,767329,1174649,1742237,2673629,4374900,7270468,12893173,27182082,42445596
6454,34.24,53.07,491009,766037,1173639,1742237,2673629,4378408,7289878,12735328,27369388,42158892
6455,34.24,53.07,491009,767329,1172631,1753425,2665799,4350504,7246351,12735328,27182082,42281292
6456,34.24,53.10,489601,763894,1177688,1743350,2642581,4347042,7184390,12661515,27014014,41676312
6457,34.25,53.13,495284,769491,1165623,1737802,2634931,4333245,7198594,12735328,26947368,41399872
6458,34.25,53.11,485768,760914,1151856,1724632,2632391,4333245,7198594,12661515,27318050,41876040
6459,34.25,53.10,491717,760490,1166619,1722456,2642581,4329810,7193853,12713094,27097788,42037204
6460,34.25,53.09,487851,764322,1158699,1744463,2650275,4350504,7236749,12713094,27232910,41956468
6461,34.25,53.08,491009,766037,1161656,1747813,2663199,4367902,7236749,12946661,27318050,42118252
6462,34.25,53.06,487155,764322,1161656,1744463,2658014,4340132,7265632,12705700,27283930,42486872
6463,34.25,53.08,496365,762188,1163636,1733390,2650275,4350504,7212855,12832583,27386544,41755972
6464,34.24,53.08,487155,765178,1158699,1735593,2650275,4357447,7231958,12893173,27215946,42199612
6465,34.26,53.08,487851,772102,1170620,1730095,2650275,4343584,7217621,12893173,26930758,41996796
6466,34.25,53.10,488550,762614,1156735,1740017,2665799,4316122,7212855,12847677,27318050,41876040
6467,34.25,53.07,487503,772539,1164629,1737802,2645140,4340132,7212855,12862807,27030728,41716104
6468,34.26,53.07,493138,763040,1159683,1735593,2650275,4357447,7217621,12698314,27249896,42158892
6469,34.25,53.07,488200,760914,1157716,1738909,2655430,4350504,7179667,12683569,27232910,42363284
6470,34.26,53.11,489250,763894,1166619,1737802,2658014,4336686,7212855,12690937,26980650,41716104
6471,34.25,53.16,486461,763040,1157716,1724632,2658014,4336686,7212855,12705700,27047462,42037204
6472,34.25,53.15,487851,760067,1163636,1724632,2634931,4336686,7189118,12765095,26930758,41835940
6473,34.25,53.15,487155,766037,1161656,1741126,2660604,4353973,7208095,12705700,27114604,41876040
6474,34.26,53.11,492426,761338,1153803,1725722,2655430,4326380,7208095,12855237,27064216,41716104
6475,34.27,53.12,487155,762188,1154779,1724632,2627325,4329810,7189118,12727908,26947368,41557388
6476,34.26,53.11,487155,761338,1156735,1731192,2650275,4333245,7179667,12825049,27455384,41956468
6477,34.26,53.09,485423,763040,1164629,1737802,2658014,4326380,7212855,12855237,27030728,42077688
6478,34.27,53.08,484046,759644,1153803,1733390,2634931,4329810,7156148,12885568,27097788,42037204
6479,34.26,53.06,487503,759644,1162646,1738909,2650275,4350504,7212855,12735328,27080992,42077688
6480,34.26,53.07,486461,766037,1170620,1724632,2660604,4340132,7212855,12705700,27182082,41996796
6481,34.27,53.06,486808,761763,1163636,1736697,2647705,4333245,7184390,12639537,27335140,41755972
6482,34.27,53.04,485768,760490,1159683,1735593,2645140,4343584,7198594,12668858,27080992,41996796
6483,34.28,53.04,492426,761763,1162646,1733390,2655430,4333245,7151462,12603077,27047462,41636596
6484,34.28,53.05,485768,762188,1167617,1740017,2642581,4312714,7165537,12817524,27080992,41478480
6485,34.29,53.03,492071,760067,1156735,1727906,2640026,4329810,7184390,12750195,27064216,41916212
6486,34.26,53.06,482677,761338,1152829,1736697,2650275,4350504,7208095,12765095,27148302,42118252
6487,34.27,53.04,488200,760490,1157716,1732290,2645140,4367902,7189118,12946661,27455384,42363284
6488,34.27,53.06,485423,762614,1167617,1722456,2660604,4336686,7231958,12646854,27215946,42037204
6489,34.25,53.05,487503,761338,1156735,1726813,2660604,4336686,7246351,12698314,27541920,42037204
6490,34.27,53.07,487503,762188,1158699,1737802,2660604,4371398,7227172,12840125,27249896,42363284
6491,34.26,53.04,487503,762188,1170620,1743350,2647705,4357447,7217621,12825049,27335140,42281292
6492,34.25,53.07,489250,762188,1160669,1730095,2663199,4350504,7222394,12713094,27335140,42118252
6493,34.26,53.07,488900,764750,1163636,1743350,2671014,4350504,7285016,12802500,27594106,42611184
6494,34.25,53.04,492782,767329,1158699,1730095,2663199,4350504,7275311,12713094,27335140,42404400
6495,34.25,53.06,487155,766467,1162646,1746695,2684142,4357447,7217621,12795002,27148302,42158892
6496,34.25,53.05,486114,762188,1161656,1737802,2652850,4357447,7217621,12713094,27165182,42118252
6497,34.22,53.06,489250,766898,1170620,1755679,2665799,4385439,7270468,12817524,27594106,42819992
6498,34.23,53.10,492071,771665,1169617,1737802,2668404,4388964,7299622,12847677,27420920,42322248
6499,34.23,53.11,491363,766898,1171625,1750053,2668404,4381920,7270468,12992863,27489932,42281292
6500,34.23,53.12,489601,763894,1163636,1743350,2668404,4374900,7270468,12817524,27663994,42118252
6501,34.22,53.13,489601,767760,1173639,1747813,2665799,4388964,7299622,12750195,27541920,42652784
6502,34.24,53.14,490656,770359,1167617,1751176,2673629,4381920,7270468,12810008,27386544,42445596
6503,34.23,53.13,490304,764322,1165623,1737802,2650275,4347042,7217621,12735328,27386544,41876040
6504,34.23,53.13,487155,764750,1169617,1736697,2658014,4329810,7208095,12698314,27131442,41956468
6505,34.24,53.13,489250,762188,1165623,1744463,2665799,4343584,7251162,12772559,27148302,41916212
6506,34.23,53.13,488900,766467,1163636,1744463,2663199,4353973,7294746,12825049,27014014,41996796
6507,34.24,53.12,489250,764750,1158699,1734491,2658014,4357447,7241547,12588552,26947368,42118252
6508,34.23,53.12,489601,766037,1164629,1729000,2660604,4367902,7265632,12810008,27064216,41956468
6509,34.24,53.14,493494,760490,1157716,1732290,2655430,4336686,7165537,12559601,27215946,41596952
6510,34.24,53.13,486808,757957,1158699,1720286,2642581,4336686,7156148,12795002,27148302,41596952
6511,34.25,53.13,485078,761763,1155756,1733390,2640026,4299134,7128127,12516425,26848014,41596952
6512,34.24,53.13,486808,761763,1159683,1731192,2640026,4336686,7170240,12727908,27165182,41956468
6513,34.25,53.11,486461,762614,1170620,1724632,2634931,4333245,7198594,12610352,26980650,41716104
6514,34.25,53.13,485423,768192,1157716,1733390,2637476,4336686,7151462,12735328,26997322,41596952
6515,34.26,53.15,487851,764322,1158699,1742237,2658014,4347042,7151462,12552385,26897600,41478480
6516,34.24,53.13,487503,761763,1165623,1731192,2663199,4326380,7179667,12705700,27030728,41795920
6517,34.25,53.12,485768,760490,1160669,1731192,2650275,4329810,7174950,12847677,26980650,41996796
6518,34.24,53.10,487503,763894,1166619,1747813,2652850,4350504,7255978,12962025,27386544,42528228
6519,34.24,53.09,491009,769057,1166619,1751176,2665799,4385439,7285016,12885568,27455384,42946264
6520,34.25,53.06,490656,767329,1169617,1754551,2676250,4360926,7231958,12893173,27249896,42281292
6521,34.25,53.07,494208,768192,1160669,1741126,2652850,4353973,7251162,12654180,26997322,42322248
6522,34.25,53.07,488900,765608,1161656,1745578,2652850,4364412,7236749,12855237,27300978,42363284
6523,34.24,53.07,495644,763040,1163636,1730095,2655430,4381920,7251162,12810008,27352254,42486872
6524,34.25,53.09,487851,763040,1165623,1745578,2671014,4371398,7246351,12923684,27455384,42363284
6525,34.24,53.08,486461,763467,1159683,1748932,2689429,4367902,7265632,12825049,27455384,42819992
6526,34.24,53.07,492426,770359,1163636,1751176,2668404,4385439,7304503,12825049,27403722,42281292
6527,34.24,53.08,489250,764750,1156735,1738909,2673629,4367902,7275311,12832583,27335140,42404400
6528,34.24,53.10,491009,769491,1171625,1751176,2665799,4367902,7309391,12810008,27266902,42611184
6529,34.25,53.12,488900,765608,1173639,1734491,2673629,4350504,7251162,12795002,27266902,42118252
6530,34.25,53.14,489250,766898,1173639,1750053,2655430,4360926,7270468,12750195,27403722,42199612
6531,34.24,53.13,490304,770359,1168616,1742237,2658014,4371398,7255978,12900787,27318050,42445596
6532,34.22,53.13,491009,769925,1169617,1754551,2686782,4385439,7260802,12870385,27911414,42988520
6533,34.20,53.13,490304,769925,1172631,1748932,2673629,4392494,7309391,12817524,27734236,42652784
6534,34.23,53.15,492426,769057,1175660,1755679,2663199,4392494,7255978,12802500,27629006,42486872
6535,34.23,53.17,491009,768192,1173639,1743350,2660604,4374900,7309391,12750195,27352254,42611184
6536,34.22,53.17,489952,769057,1169617,1748932,2658014,4371398,7241547,12870385,27300978,42445596
6537,34.23,53.17,489601,767329,1166619,1743350,2668404,4364412,7251162,12780031,27352254,42077688
6538,34.23,53.17,495644,766467,1167617,1732290,2652850,4371398,7251162,12757641,27232910,42404400
6539,34.19,53.15,496726,768192,1166619,1743350,2668404,4385439,7314286,12900787,27524570,43073284
6540,34.20,53.17,489601,768624,1181766,1761342,2686782,4406670,7314286,12825049,27699070,42988520
6541,34.19,53.17,490304,769925,1171625,1765898,2673629,4396029,7265632,13101959,27663994,42862000
6542,34.19,53.21,491363,768192,1154779,1744463,2678875,4385439,7294746,12795002,27438142,42946264
6543,34.19,53.19,494925,767760,1176673,1747813,2686782,4381920,7280160,12862807,27472648,42363284
6544,34.20,53.21,488900,765608,1158699,1740017,2665799,4371398,7265632,12690937,27335140,42077688
6545,34.21,53.22,489601,765608,1165623,1745578,2673629,4385439,7270468,13016087,27455384,42528228
6546,34.19,53.25,488550,769057,1167617,1754551,2658014,4374900,7222394,12810008,27131442,42611184
6547,34.19,53.23,489952,762614,1166619,1737802,2668404,4385439,7280160,12855237,27576688,42445596
6548,34.20,53.22,490304,767329,1177688,1724632,2655430,4367902,7260802,12765095,27455384,42158892
6549,34.18,53.22,489601,766467,1164629,1743350,2671014,4392494,7251162,12832583,27541920,42652784
6550,34.17,53.22,491717,767329,1166619,1743350,2663199,4399570,7333930,12885568,27663994,43115788
6551,34.18,53.22,492426,772102,1167617,1741126,2665799,4399570,7304503,12885568,27489932,42611184
6552,34.18,53.21,492071,779152,1158699,1754551,2676250,4413793,7294746,12938993,27438142,42988520
6553,34.18,53.23,491717,769925,1169617,1748932,2678875,4388964,7304503,13016087,27769492,43115788
6554,34.18,53.22,493494,766898,1178705,1757940,2678875,4399570,7294746,12938993,27681520,42611184
6555,34.19,53.23,492426,767329,1169617,1748932,2671014,4378408,7246351,12735328,27335140,42404400
6556,34.17,53.26,491009,764750,1159683,1746695,2673629,4410229,7363596,12931334,27629006,42652784
6557,34.18,53.24,492782,778263,1175660,1740017,2676250,4396029,7246351,12795002,27524570,42736224
6558,34.17,53.26,491363,766898,1176673,1755679,2694737,4385439,7285016,12855237,27559294,42528228
6559,34.17,53.25,496365,769057,1168616,1737802,2676250,4378408,7251162,12750195,27352254,42404400
6560,34.17,53.23,490656,769057,1173639,1741126,2668404,4381920,7294746,12795002,27524570,42862000
6561,34.16,53.25,496365,769057,1172631,1740017,2686782,4403118,7304503,12900787,27524570,42862000
6562,34.17,53.26,488550,766898,1171625,1756809,2689429,4413793,7280160,12862807,27472648,42281292
6563,34.18,53.31,490656,766037,1168616,1753425,2652850,4350504,7227172,12787512,27131442,41676312
6564,34.17,53.32,489250,764750,1165623,1740017,2658014,4364412,7227172,12639537,27014014,41795920
6565,34.18,53.31,490304,765178,1165623,1734491,2663199,4360926,7212855,12646854,27165182,42404400
6566,34.18,53.30,491009,767329,1167617,1735593,2658014,4350504,7265632,12750195,27369388,42486872
6567,34.18,53.30,488900,764322,1170620,1746695,2658014,4367902,7246351,12765095,27182082,42199612
6568,34.18,53.31,489601,771665,1165623,1743350,2665799,4364412,7265632,12654180,27182082,42199612
6569,34.17,53.31,487851,764750,1160669,1745578,2663199,4353973,7246351,12735328,27215946,42322248
6570,34.17,53.31,487155,767329,1171625,1745578,2650275,4329810,7208095,12893173,27489932,42199612
6571,34.16,53.34,489250,763467,1162646,1743350,2658014,4374900,7231958,12780031,27472648,42118252
6572,34.17,53.31,490304,767760,1161656,1747813,2655430,4353973,7265632,12780031,27455384,42569664
6573,34.18,53.35,489250,764750,1175660,1747813,2658014,4347042,7217621,12810008,27182082,41996796
6574,34.18,53.37,487851,763467,1156735,1743350,2652850,4367902,7222394,12676209,27215946,42281292
6575,34.18,53.40,486461,762614,1159683,1730095,2650275,4357447,7222394,12705700,26980650,41835940
6576,34.18,53.38,487851,764322,1168616,1727906,2655430,4333245,7208095,12847677,27047462,41956468
6577,34.17,53.39,486461,767760,1155756,1729000,2660604,4336686,7189118,12757641,27131442,41795920
6578,34.18,53.38,487503,760914,1155756,1740017,2645140,4343584,7198594,12690937,26930758,41676312
6579,34.19,53.41,486808,766898,1158699,1731192,2658014,4350504,7212855,12668858,26947368,41795920
6580,34.17,53.37,487851,764322,1166619,1747813,2650275,4353973,7246351,12900787,27403722,42281292
6581,34.17,53.31,486461,772976,1165623,1754551,2673629,4374900,7265632,12810008,27489932,42486872
6582,34.18,53.30,491717,771230,1169617,1746695,2660604,4378408,7309391,12992863,27232910,42363284
6583,34.18,53.28,492071,769925,1162646,1752300,2665799,4371398,7265632,12977426,27403722,42199612
6584,34.19,53.28,489952,767329,1163636,1742237,2658014,4374900,7222394,12780031,27249896,42445596
6585,34.18,53.26,488900,766898,1166619,1755679,2668404,4385439,7260802,12916043,27455384,42404400
6586,34.19,53.27,490656,766467,1167617,1747813,2678875,4353973,7251162,12750195,27335140,42281292
6587,34.19,53.26,489952,764750,1167617,1735593,2668404,4378408,7265632,12802500,27047462,42404400
6588,34.18,53.24,489601,766898,1170620,1750053,2660604,4378408,7265632,12810008,27734236,42322248
6589,34.20,53.25,491009,767760,1170620,1752300,2671014,4371398,7299622,12931334,27455384,42528228
6590,34.20,53.26,491363,769057,1157716,1752300,2652850,4374900,7198594,12802500,27131442,42158892
6591,34.20,53.25,488200,763040,1163636,1727906,2663199,4350504,7189118,12574060,26881050,42077688
6592,34.21,53.25,489250,764750,1169617,1738909,2645140,4357447,7227172,12668858,27064216,41835940
6593,34.20,53.23,487851,769057,1164629,1730095,2647705,4367902,7255978,12750195,27420920,42404400
6594,34.19,53.21,490656,765178,1145094,1736697,2663199,4385439,7251162,12946661,27576688,42569664
6595,34.19,53.21,490656,769057,1173639,1748932,2681506,4396029,7324095,12900787,27875798,42946264
6596,34.18,53.24,493494,770794,1169617,1747813,2681506,4410229,7314286,13141368,27858024,43030860
6597,34.18,53.22,490656,771665,1169617,1764757,2676250,4417363,7348733,12992863,28018812,42988520
6598,34.19,53.24,489601,769057,1167617,1752300,2705416,4413793,7304503,13008337,27734236,43073284
6599,34.19,53.24,492071,774291,1168616,1757940,2676250,4403118,7285016,12908410,27541920,42736224
6600,34.18,53.24,490656,771230,1170620,1754551,2678875,4378408,7280160,12885568,27699070,42445596
6601,34.18,53.24,497087,769925,1169617,1741126,2663199,4364412,7260802,13023847,27629006,42445596
6602,34.20,53.22,490304,769491,1172631,1753425,2686782,4378408,7275311,12817524,27489932,42569664
6603,34.19,53.21,495284,766898,1165623,1744463,2671014,4360926,7270468,12931334,27524570,42611184
6604,34.20,53.21,491717,768192,1172631,1747813,2668404,4399570,7285016,12795002,27369388,42528228
6605,34.21,53.21,490304,769925,1171625,1750053,2668404,4353973,7217621,12735328,27182082,42158892
6606,34.20,53.23,486114,764322,1171625,1736697,2640026,4350504,7217621,12705700,27114604,41876040
6607,34.18,53.23,488200,766037,1165623,1745578,2684142,4396029,7285016,13023847,27455384,42694464
6608,34.18,53.24,489250,769057,1173639,1741126,2686782,4381920,7255978,12840125,27699070,42652784
6609,34.18,53.23,491363,769491,1174649,1747813,2678875,4388964,7294746,12817524,27283930,42946264
6610,34.18,53.25,490656,769925,1170620,1764757,2676250,4406670,7270468,12870385,27576688,42486872
6611,34.19,53.26,489952,765178,1166619,1740017,2665799,4385439,7255978,12795002,27318050,42363284
6612,34.18,53.26,492782,767329,1168616,1743350,2673629,4378408,7227172,12772559,27148302,42404400
6613,34.19,53.28,488900,764322,1175660,1747813,2660604,4367902,7251162,12780031,27215946,42158892
6614,34.19,53.26,491009,764750,1173639,1751176,2668404,4360926,7241547,12832583,27266902,42528228
6615,34.19,53.25,488550,764750,1166619,1752300,2686782,4364412,7241547,12720497,26964000,41876040
6616,34.19,53.24,492782,763467,1163636,1735593,2663199,4371398,7236749,12757641,27266902,42240412
6617,34.18,53.26,492426,763894,1157716,1743350,2658014,4350504,7217621,12727908,27283930,42118252
6618,34.18,53.26,487155,766037,1161656,1742237,2647705,4350504,7246351,12855237,27318050,42037204
6619,34.19,53.28,489601,763894,1163636,1743350,2658014,4357447,7314286,12780031,27249896,42077688
6620,34.18,53.30,489601,763040,1172631,1743350,2663199,4385439,7270468,12780031,27215946,42445596
6621,34.18,53.32,489250,763894,1155756,1738909,2665799,4353973,7260802,12750195,27249896,42158892
6622,34.18,53.32,487851,763040,1165623,1730095,2652850,4350504,7246351,12690937,27097788,42118252
6623,34.18,53.31,497450,767760,1163636,1729000,2655430,4340132,7236749,12661515,27215946,42077688
6624,34.17,53.33,488900,765178,1167617,1748932,2647705,4367902,7227172,12661515,27249896,42037204
6625,34.17,53.32,486114,762614,1165623,1737802,2655430,4364412,7203342,12690937,27249896,41996796
6626,34.17,53.34,489601,761338,1161656,1729000,2645140,4333245,7170240,12705700,26980650,41636596
6627,34.18,53.31,486808,762614,1158699,1729000,2645140,4350504,7156148,12661515,27047462,41795920
6628,34.18,53.35,494567,761763,1159683,1736697,2645140,4347042,7189118,12581302,26930758,41439140
6629,34.17,53.36,487155,763040,1154779,1737802,2652850,4336686,7189118,12654180,27030728,42037204
6630,34.17,53.38,486461,759222,1159683,1744463,2652850,4347042,7270468,12825049,27541920,42158892
6631,34.18,53.37,488200,766898,1169617,1744463,2663199,4336686,7227172,12757641,27064216,42240412
6632,34.18,53.35,489952,764322,1151856,1752300,2660604,4360926,7236749,12765095,27335140,42322248
6633,34.17,53.35,489250,762614,1161656,1731192,2658014,4367902,7203342,12713094,27352254,42363284
6634,34.18,53.31,490656,762188,1161656,1738909,2652850,4378408,7265632,12632228,27215946,41956468
6635,34.19,53.38,489952,764750,1159683,1744463,2663199,4347042,7189118,12624928,26947368,41676312
6636,34.17,53.38,487155,763894,1147018,1736697,2647705,4343584,7189118,12676209,27215946,41876040
6637,34.16,53.38,487851,761338,1174649,1735593,2652850,4350504,7212855,12735328,27114604,42445596
6638,34.16,53.37,488550,766467,1173639,1746695,2650275,4371398,7255978,12750195,27215946,42158892
6639,34.18,53.39,487851,766898,1173639,1730095,2673629,4378408,7227172,12765095,27131442,42322248
6640,34.17,53.42,487503,766467,1169617,1726813,2655430,4333245,7184390,12690937,27131442,42037204
6641,34.16,53.41,487503,764322,1171625,1753425,2668404,4367902,7236749,12802500,27455384,42694464
6642,34.15,53.40,487851,770794,1166619,1751176,2663199,4378408,7294746,12840125,27716642,42611184
6643,34.15,53.39,492782,770359,1171625,1742237,2684142,4406670,7324095,12900787,27455384,42778068
6644,34.16,53.38,493494,767760,1153803,1753425,2668404,4396029,7265632,12840125,27335140,42240412
6645,34.16,53.38,490656,766898,1174649,1741126,2668404,4399570,7251162,12855237,27352254,42528228
6646,34.17,53.38,488900,764750,1167617,1733390,2660604,4357447,7246351,12750195,27369388,42281292
6647,34.17,53.36,493138,767760,1172631,1735593,2660604,4381920,7275311,12787512,27335140,41916212
6648,34.15,53.36,489601,770794,1147018,1737802,2673629,4385439,7329009,12946661,27507240,42569664
6649,34.15,53.34,489952,767329,1175660,1757940,2668404,4378408,7285016,12885568,27559294,42528228
6650,34.17,53.36,489952,766898,1158699,1744463,2673629,4371398,7251162,12810008,27249896,42240412
6651,34.16,53.36,491363,764322,1173639,1750053,2665799,4381920,7217621,12969721,27352254,42363284
6652,34.16,53.36,491009,765608,1165623,1754551,2676250,4350504,7236749,12832583,27199004,42118252
6653,34.17,53.36,489250,768192,1163636,1750053,2652850,4364412,7227172,12661515,27114604,42363284
6654,34.15,53.36,494567,763467,1149916,1737802,2647705,4357447,7208095,12742757,27131442,41916212
6655,34.16,53.36,489601,761763,1165623,1740017,2655430,4360926,7246351,12772559,27215946,42158892
6656,34.15,53.39,488900,768192,1163636,1740017,2663199,4378408,7285016,12985140,27249896,42862000
6657,34.15,53.40,491363,768192,1167617,1757940,2665799,4388964,7280160,12795002,27352254,42611184
6658,34.16,53.38,491009,766467,1161656,1754551,2676250,4353973,7222394,12742757,27047462,42281292
6659,34.16,53.40,489601,767329,1170620,1735593,2650275,4367902,7236749,12742757,27131442,42118252
6660,34.17,53.40,488550,762188,1161656,1748932,2660604,4360926,7236749,12757641,27318050,42281292
6661,34.17,53.41,487851,769057,1159683,1742237,2663199,4353973,7246351,12720497,27232910,42281292
6662,34.17,53.38,490304,766467,1177688,1751176,2668404,4378408,7265632,12757641,27182082,42199612
6663,34.17,53.38,489601,765608,1169617,1747813,2665799,4350504,7208095,12683569,27080992,42037204
6664,34.18,53.38,489250,764322,1162646,1738909,2668404,4371398,7255978,12765095,27507240,42363284
6665,34.17,53.36,490656,766037,1147018,1760206,2673629,4381920,7270468,12962025,27318050,42736224
6666,34.17,53.34,490656,769925,1170620,1750053,2668404,4385439,7275311,12855237,27594106,42694464
6667,34.17,53.34,492782,766898,1164629,1740017,2665799,4392494,7289878,12840125,27524570,42569664
6668,34.18,53.33,491717,767329,1147982,1740017,2671014,4396029,7275311,12832583,27472648,42528228
6669,34.18,53.32,491009,772102,1172631,1747813,2671014,4367902,7227172,12780031,27352254,42281292
6670,34.16,53.30,489250,767329,1171625,1743350,2684142,4399570,7294746,12772559,27629006,42694464
6671,34.15,53.31,492426,767760,1168616,1747813,2671014,4403118,7358634,12962025,27804836,42819992
6672,34.17,53.31,492426,768624,1177688,1755679,2678875,4392494,7294746,12825049,27629006,42611184
6673,34.18,53.31,491717,768192,1165623,1762478,2678875,4406670,7270468,12938993,27559294,42694464
6674,34.18,53.30,489952,766467,1167617,1754551,2681506,4399570,7260802,12765095,27489932,42404400
6675,34.18,53.30,492071,771230,1169617,1751176,2665799,4371398,7280160,12735328,27594106,42486872
6676,34.17,53.34,489601,768624,1165623,1740017,2665799,4378408,7280160,12840125,27489932,42528228
6677,34.16,53.34,490656,771230,1173639,1748932,2676250,4388964,7289878,12810008,27611544,42652784
6678,34.17,53.34,490656,772102,1165623,1747813,2663199,4378408,7231958,12817524,27455384,42240412
6679,34.17,53.34,491363,767329,1159683,1743350,2671014,4374900,7270468,12765095,27335140,42037204
6680,34.17,53.38,490304,774730,1165623,1751176,2655430,4364412,7246351,12938993,27182082,42077688
6681,34.18,53.35,489250,766037,1158699,1751176,2658014,4347042,7208095,12639537,27165182,41876040
6682,34.17,53.36,488200,764750,1176673,1744463,2652850,4360926,7184390,12810008,27148302,41876040
6683,34.17,53.32,490656,768192,1168616,1726813,2660604,4357447,7208095,12742757,27165182,42445596
6684,34.17,53.33,491717,769057,1160669,1755679,2668404,4371398,7280160,12847677,27524570,42281292
6685,34.16,53.34,491363,765608,1175660,1745578,2668404,4392494,7285016,12795002,27386544,42445596
6686,34.15,53.34,491009,766898,1175660,1755679,2676250,4396029,7309391,12802500,27403722,42569664
6687,34.15,53.35,489952,767329,1171625,1748932,2676250,4388964,7285016,12977426,27611544,42778068
6688,34.16,53.34,492782,771665,1170620,1753425,2663199,4371398,7265632,12750195,27629006,42528228
6689,34.15,53.36,494567,766467,1159683,1743350,2673629,4399570,7280160,12795002,27489932,42778068
6690,34.16,53.36,487851,768192,1173639,1750053,2697399,4399570,7270468,12870385,27594106,42404400
6691,34.16,53.36,490656,766898,1157716,1741126,2689429,4378408,7309391,13062787,27594106,42569664
6692,34.16,53.36,491363,767329,1165623,1745578,2694737,4388964,7275311,12795002,27507240,42611184
6693,34.16,53.35,491009,763894,1169617,1736697,2668404,4388964,7343792,12885568,27472648,42862000
6694,34.15,53.37,491363,769925,1163636,1743350,2676250,4371398,7265632,12787512,27489932,42445596
6695,34.15,53.39,491009,765608,1159683,1754551,2652850,4364412,7255978,12855237,27182082,42240412
6696,34.14,53.40,489601,763894,1166619,1755679,2676250,4392494,7280160,12802500,27455384,42904092
6697,34.13,53.42,491363,767329,1175660,1751176,2673629,4378408,7275311,12893173,27594106,42694464
6698,34.13,53.44,491363,768192,1173639,1742237,2689429,4424520,7319187,12870385,27420920,42778068
6699,34.12,53.45,492426,772976,1175660,1761342,2681506,4410229,7333930,12977426,27734236,42946264
6700,34.13,53.44,493494,769057,1171625,1760206,2668404,4399570,7270468,12817524,27266902,42528228
6701,34.14,53.44,491717,766467,1173639,1745578,2671014,4374900,7246351,12765095,27318050,42281292
6702,34.11,53.45,488900,769925,1162646,1755679,2673629,4381920,7255978,12870385,27403722,42778068
6703,34.10,53.48,492426,769057,1179724,1755679,2686782,4413793,7324095,13023847,27822542,43115788
6704,34.12,53.50,492071,772976,1174649,1759072,2676250,4396029,7294746,12855237,27386544,42736224
6705,34.09,53.51,491717,769057,1149916,1742237,2671014,4378408,7251162,12795002,27420920,42611184
6706,34.10,53.49,492782,768192,1173639,1747813,2694737,4406670,7319187,12946661,27594106,42946264
6707,34.10,53.51,493494,770359,1171625,1746695,2684142,4420939,7314286,12977426,27804836,42904092
6708,34.12,53.52,494925,771230,1150885,1752300,2684142,4385439,7255978,12750195,27507240,42486872
6709,34.12,53.54,491717,768624,1170620,1735593,2658014,4381920,7251162,12802500,27318050,42528228
6710,34.12,53.54,491363,767329,1173639,1753425,2668404,4396029,7251162,12862807,27318050,42404400
6711,34.10,53.54,487503,767329,1180744,1753425,2678875,4431702,7319187,12862807,27716642,42988520
6712,34.12,53.52,492782,769925,1171625,1759072,2708099,4420939,7324095,13039395,27524570,42611184
6713,34.12,53.51,491717,772102,1168616,1760206,2692080,4403118,7299622,12931334,27629006,42862000
6714,34.09,53.48,491717,772102,1162646,1747813,2686782,4420939,7324095,12862807,27840272,42904092
6715,34.09,53.51,493494,770794,1170620,1757940,2684142,4435300,7343792,13070602,27822542,43030860
6716,34.09,53.52,492782,772539,1174649,1753425,2681506,4385439,7304503,12840125,27611544,42862000
6717,34.08,53.52,490656,770794,1188970,1760206,2700066,4442516,7343792,13062787,28090870,43415700
6718,34.09,53.53,493494,774291,1157716,1745578,2689429,4399570,7319187,12908410,27663994,42819992
6719,34.09,53.51,492071,772539,1165623,1764757,2684142,4424520,7275311,13023847,27594106,42363284
6720,34.11,53.52,493494,773852,1162646,1755679,2668404,4403118,7280160,12787512,27507240,42363284
6721,34.10,53.52,491717,770794,1173639,1740017,2684142,4378408,7275311,12870385,27403722,42486872
6722,34.08,53.53,489250,770359,1167617,1744463,2673629,4406670,7285016,12885568,27646488,42611184
6723,34.09,53.54,491363,767329,1173639,1747813,2663199,4399570,7260802,12885568,27507240,42611184
6724,34.08,53.58,492071,771230,1162646,1763617,2678875,4428108,7353680,12923684,27681520,43545516
6725,34.08,53.58,494208,772102,1151856,1764757,2681506,4406670,7363596,12877972,27734236,43073284
6726,34.08,53.58,493494,772539,1183815,1755679,2689429,4420939,7353680,12931334,27804836,43158380
6727,34.08,53.61,494925,775170,1181766,1756809,2702738,4410229,7319187,12931334,27734236,42736224
6728,34.08,53.61,493494,772539,1175660,1751176,2697399,4428108,7348733,12992863,27804836,43073284
6729,34.08,53.61,494567,772539,1175660,1763617,2700066,4428108,7343792,13023847,27875798,43115788
6730,34.09,53.62,497087,772102,1174649,1750053,2678875,4392494,7309391,12825049,27524570,42652784
6731,34.08,53.63,493494,770794,1177688,1747813,2686782,4428108,7338858,12969721,27751852,42988520
6732,34.08,53.60,493138,772976,1153803,1754551,2697399,4438906,7353680,13062787,27699070,43243812
6733,34.09,53.62,495284,772539,1171625,1767040,2689429,4410229,7338858,12954339,27489932,43201056
6734,34.08,53.61,494925,775170,1173639,1746695,2694737,4424520,7338858,12969721,27911414,43073284
6735,34.08,53.60,493851,771665,1172631,1751176,2684142,4413793,7329009,13008337,27787152,43030860
6736,34.06,53.61,495644,772102,1162646,1755679,2686782,4420939,7358634,13070602,28054794,43458884
